business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
b5VjzyfcMigu4DnFKraA_A,Appliance Outlet,4200 South Blvd,Charlotte,NC,28209,35.18642,-80.876176,3.0,10,1,"{'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home & Garden, Shopping, Appliances","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0'}"
vx2T3IspTj6Opxjn95xWRA,Portland Variety,587 King Street W,Toronto,ON,M5V 1M5,43.6443012324,-79.4001731068,3.5,243,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False'}","Restaurants, Cafes, Food, Tapas/Small Plates, Bakeries, Coffee & Tea","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '8:0-15:0'}"
5MmhZtxd4P4K1776S43WeA,Terrible Herbst-235,220 W Sunset Rd,Henderson,NV,89011,36.06559708,-115.0126876905,3.0,4,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Gas Stations",
0s0Xthk1JWrBUu74M81Xyg,The Good Egg - Val Vista,1939 S Val Vista Dr,Mesa,AZ,85204,33.380479,-111.7533699,4.0,112,0,"{'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'""}","Breakfast & Brunch, American (New), Restaurants","{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}"
8yiLVWzJyyTEhYE0fVNvlA,Il Mulino New York,"3500 Las Vegas Blvd S, Ste T30",Las Vegas,NV,89109,36.119468,-115.173077,4.0,305,1,"{'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '4', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'dressy'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Italian","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '17:0-22:0'}"
E4pafdlUcHbQrGxy0PJcvg,Air Squad,3017 Rigel Ave,Las Vegas,NV,89102,36.1356582,-115.1812478,3.5,82,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Plumbing, Home Services, Heating & Air Conditioning/HVAC","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}"
Cucj08aCIWy9R2tjNcOx8w,Handel's Homemade Ice Cream & Yogurt,2240 Lebanon Church Rd,West Mifflin,PA,15122,40.3478242,-79.9424199,4.0,34,1,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt",
l-LdRz-IWlX8N7lSfdSDPQ,Jefferson Regional Medical Center,575 Coal Valley Rd,Jefferson Hills,PA,15025,40.3180012,-79.9343189,2.0,5,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Sports Medicine, Health & Medical, Doctors",
Ghizdw_vDc-ZSJY1Vj9Inw,Black Magic Wednesdays,511 East Fremont,Las Vegas,NV,89101,36.1688156,-115.1403259,5.0,3,1,,"Nightlife, Comedy Clubs, Cocktail Bars, Bars, Performing Arts, Arts & Entertainment",{'Wednesday': '21:30-23:0'}
rfmXVYoFnxRUPvOqPMkiLg,Señor Taco,"13525 N Fountain Hills Blvd, Ste 101",Fountain Hills,AZ,85268,33.6083997,-111.7296256,3.5,72,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False'}","Restaurants, Mexican","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-0:0', 'Saturday': '6:30-0:0', 'Sunday': '7:0-22:0'}"
TpwKoVqhjOO1x8RM7fNjlg,ABC Family & Lifestyle Medicine,"10950 S Eastern Ave, Ste 100",Henderson,NV,89052,35.9937392,-115.1004013,4.0,4,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Health & Medical, Family Practice, Doctors","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0'}"
sWwCwjsd27k0Y8m1RIWZEg,El Chorro,5550 E Lincoln Dr,Paradise Valley,AZ,85253,33.532125,-111.96086,3.5,477,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'False', 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Smoking': ""u'outdoor'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Salad, Venues & Event Spaces, Food, Event Planning & Services, American (Traditional), Burgers, Desserts, Bars, American (New), Nightlife, Restaurants, Diners, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
kWMXYcPH93qwiiXAhPifzw,Venice Nail Spa,4031 Harris Square Dr,Harrisburg,NC,28075,35.3197877381,-80.6465772178,4.5,5,1,,"Beauty & Spas, Nail Salons","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '12:0-17:0'}"
QLMqiY-V0_g-xU2yCqxkLA,Clarity Med Spa and Laser,"1246 Yonge Street, Suite 204",Toronto,ON,M4T 1W5,43.6830194,-79.3923173,3.0,8,1,"{'AcceptsInsurance': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True'}","Beauty & Spas, Skin Care, Tattoo Removal, Doctors, Hair Removal, Medical Spas, Laser Hair Removal, Health & Medical, Waxing","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '9:0-17:0', 'Friday': '9:30-17:0', 'Saturday': '9:0-17:0'}"
wUH0aYmGqFadbO9RUpzuoQ,Green Drop Lawns,1230 Meridian Road NE,Calgary,AB,T2A 2N9,51.063355,-114.0006251,1.0,4,1,,"Gardeners, Home Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
wGvQKTKBDOE6_dp0QdsTqQ,Heggs Jeep Auto Repair & Service,6428 E Test Dr,Mesa,AZ,85206,33.3842417,-111.6933212,2.5,6,1,,"Auto Repair, Automotive","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-15:0'}"
DIdO_2QOPIEC8LbLep0W6A,Ecstasy Events,2732 Beachside Ct,Las Vegas,NV,89117,36.14133,-115.3073,5.0,3,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Wedding Planning, Party & Event Planning, Bartenders, Event Planning & Services, Caterers, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:0'}"
7CeNyOa8wFAdrLG81aqRjw,Las Margaritas,25 Agnes Street,Mississauga,ON,L5B,43.5809737568,-79.6177482605,4.0,4,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'""}","Restaurants, Latin American",
TWLg2qCbttAQxIJJORbM9Q,Angelos Flowers & Gifts,660 Eglinton Avenue W,Mississauga,ON,L5R 3V2,43.5921223,-79.6666132,3.5,3,1,{'RestaurantsPriceRange2': '2'},"Florists, Shopping, Flowers & Gifts",
1EwkL28YArHJj_sYEp43Yg,Wow! Work Out World,440 28 St NE,Calgary,AB,T2A 6T3,51.0564086,-113.9933006,1.0,3,0,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Health Markets, Shopping, Gyms, Food, Specialty Food, Fitness & Instruction, Active Life",
0bBGxKBms4ovQinxQIL4vQ,Firehouse Subs,"3920 Sharon Rd, Ste 130-B",Charlotte,NC,28211,35.1560908,-80.8238789,2.0,9,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True'}","Delis, Restaurants, Sandwiches, Fast Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}"
VfeHCQuDAVsNx8UaV2-AQw,Clark Park Farmers Market,1730 S Roosevelt St,Tempe,AZ,85281,33.4087928,-111.9483264,3.5,4,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Shopping, Local Flavor, Arts & Crafts, Farmers Market, Local Services, Community Gardens, Food",{'Tuesday': '17:0-20:0'}
iqm-ZDFRpVGYe0Ie-LdaWw,National First Response,127 S River Dr,Tempe,AZ,85281,33.4284443222,-111.8948456595,4.5,20,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Damage Restoration, Contractors, Home Services, Plumbing","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
yofQPBK4lGc7JCuRbsovVw,Eagle Restoration,"3095 E Patrick Ln, Ste 10",Las Vegas,NV,89120,36.0786567,-115.1083781,2.5,3,1,,"Damage Restoration, Home Services",
IOe0nNHDONYnjCCuc6338g,Total Wellness Medical Center,14991 W Bell Rd,Surprise,AZ,85374,33.636878,-112.382904,5.0,5,1,"{'AcceptsInsurance': 'False', 'ByAppointmentOnly': 'True'}","Health & Medical, Medical Centers","{'Monday': '8:30-16:30', 'Tuesday': '8:30-16:30', 'Wednesday': '8:30-16:30', 'Thursday': '8:30-16:30', 'Friday': '8:30-12:0'}"
YclhHE_dYWCmLvIxq7VALg,Shutterfly,7195 S Shutterfly Way,Tempe,AZ,85283,33.3545195294,-111.9000994351,2.0,16,1,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Shopping, Home Decor, Photography Stores & Services, Home & Garden, Customized Merchandise",
G96040HhsA1SW8QNctXoQQ,Chestnut Hills Dental Pittsburgh Shadyside,"5986 Centre Ave, Ste C-201",Pittsburgh,PA,15206,40.459609,-79.925846,4.0,6,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Periodontists, Dentists, General Dentistry, Cosmetic Dentists, Health & Medical, Orthodontists","{'Monday': '8:0-19:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-14:0'}"
Lh03t7LM7R8uKpgyv8q9JA,Sarang Natural Medicine,"4111 E Valley Auto Dr, Ste 209-3",Mesa,AZ,85206,33.3795597,-111.7435333,5.0,7,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'False'}","Active Life, Yoga, Health & Medical, Doctors, Fitness & Instruction, Reiki, Acupuncture, Naturopathic/Holistic","{'Tuesday': '14:0-18:0', 'Wednesday': '10:0-16:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}"
u_5YPaC4IgyNjfNhF1C8Vg,Valvoline Instant Oil Change,4580 Warrensville Center Rd,N. Randall,OH,44128,41.4353891,-81.5365298,3.5,12,1,{'BusinessAcceptsCreditCards': 'True'},"Oil Change Stations, Auto Repair, Automotive","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-16:0'}"
PIhZ8wMPoQ_7chBT4OxBSw,Renue Spa Nails And Esthetics,"83 Deerpoint Road SE, Suite 204",Calgary,AB,T2J 6W5,50.9266235549,-114.0287552386,4.0,4,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Nail Salons, Beauty & Spas, Hair Removal, Eyelash Service, Waxing","{'Monday': '9:0-17:0', 'Tuesday': '13:0-21:0', 'Wednesday': '9:0-17:0', 'Thursday': '13:0-21:0', 'Friday': '9:0-17:0'}"
D0mzIcq_tNwvvIvwmHry3g,Classic V-Dubs & Audio Sounds,1322 S Main St,Las Vegas,NV,89115,36.1552575,-115.1539822,2.0,3,1,,"Auto Repair, Automotive",
Tjrd8ssu6XpeZsHjkJgUxw,Culichi Nails,607 N Nellis Blvd,Las Vegas,NV,89110,36.1738871301,-115.0623749569,2.5,22,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Eyelash Service, Makeup Artists, Beauty & Spas, Nail Technicians, Nail Salons","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}"
k5lm68pBsBTIw_B0ZJZ3oQ,Skybar Pittsburgh,1601 E Carson St,Pittsburgh,PA,15203,40.4290096,-79.982546,2.0,26,1,"{'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': True, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'AgesAllowed': ""u'21plus'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'GoodForDancing': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False'}","Active Life, Nightlife, Bars, Lounges, Champagne Bars, Dance Clubs, Swimming Pools","{'Thursday': '18:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}"
MGZFWo0E-qhBSi9qK1hftQ,iSmoke,8795 W Warm Springs Rd,Las Vegas,NV,89148,36.0551087358,-115.2833316475,2.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True'}","Nightlife, Tobacco Shops, Hookah Bars, Shopping, Vape Shops, Head Shops, Bars, Event Planning & Services, Venues & Event Spaces","{'Monday': '11:0-0:30', 'Tuesday': '11:0-0:30', 'Wednesday': '11:0-0:30', 'Thursday': '11:0-0:30', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-0:30'}"
TZ-oDZBnvDVwD66uB3HDew,EAT- Eighth Ave Trattoria,"525 8 Avenue SW, Suite 210",Calgary,AB,T2P 1G2,51.0449719821,-114.072790993,4.0,4,1,"{'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'True'}","Venues & Event Spaces, Comfort Food, Italian, Restaurants, Caterers, Breakfast & Brunch, Event Planning & Services, Food Court","{'Monday': '0:0-0:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0'}"
ln84XX4mBHPTDLkgCy5Z4w,Akron City Tavern,778 N Main St,Akron,OH,44310,41.1064302921,-81.5108124912,3.5,52,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True'}","Restaurants, Food, Bars, Beer Bar, American (New), Gluten-Free, Lounges, Nightlife, Seafood, Beer, Wine & Spirits, American (Traditional), Cocktail Bars, Hot Dogs","{'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-2:30', 'Saturday': '15:0-2:30'}"
OKHHpjAhYyJrxulgCgngFg,The Pop Stop,,Champaign,IL,61820,40.1166102,-88.2412504,5.0,4,1,"{'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Food Trucks, Food","{'Monday': '10:30-20:30', 'Tuesday': '10:30-20:30', 'Wednesday': '10:30-20:30', 'Thursday': '10:30-20:30', 'Friday': '10:30-2:30', 'Saturday': '7:0-2:30', 'Sunday': '10:30-20:30'}"
cnFagxoYUHRNYjc80xt9ug,Da Silva,926 Rue Sainte-Catherine Est,Montréal,QC,H2L 3N5,45.5167260517,-73.5577583313,3.5,30,1,"{'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Steakhouses, Portuguese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
W97eDFDx7pa0vufJzRAzmg,United House of Prayer For All People-Third Ward,1019 S Mint St,Charlotte,NC,28203,35.222816,-80.8547611,4.0,11,1,,"Churches, Religious Organizations",
O-KdjtwdsCC4SSQ-zYuhgQ,Shuttle Moving,,Toronto,ON,M3H 5S4,43.7740436,-79.4696854,2.0,4,1,{'ByAppointmentOnly': 'True'},"Movers, Home Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-16:0', 'Sunday': '12:0-14:0'}"
s3bmjs1EyLoo-SYZcThzSQ,VerdeClean - Eco Friendly Cleaning Services,,Las Vegas,NV,89140,36.1153122,-115.313518,3.0,4,0,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Home Cleaning, Professional Services",
vASl956jPt2eZXQMYVgKIw,Lab Corp,"5380 S Rainbow Blvd, Ste 208",Las Vegas,NV,89118,36.0910080138,-115.2410162653,2.5,10,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Diagnostic Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
